省份,日期,新增确诊,新增治愈,新增死亡,累计确诊人数,累计治愈人数,累计死亡人数
上海,2020-02-08,0,1,0,11,1,0
上海,2020-02-09,0,1,0,11,2,0
上海,2020-02-10,0,1,0,11,3,0
上海,2020-02-11,1,0,0,12,3,0
上海,2020-02-12,1,0,0,13,3,0
上海,2020-02-15,0,3,0,13,6,0
上海,2020-02-16,0,1,0,13,7,0
上海,2020-02-17,0,1,0,13,8,0
上海,2020-02-20,0,2,0,13,10,0
上海,2020-02-22,0,1,0,13,11,0
上海,2020-02-23,0,1,0,13,12,0
上海,2020-02-25,0,1,0,13,13,0
内蒙古,2020-01-28,1,0,0,1,0,0
内蒙古,2020-01-29,1,0,0,2,0,0
内蒙古,2020-01-31,1,0,0,3,0,0
内蒙古,2020-02-04,1,0,0,4,0,0
内蒙古,2020-02-08,2,0,0,6,0,0
内蒙古,2020-02-14,2,0,0,8,0,0
内蒙古,2020-02-21,0,3,0,8,3,0
内蒙古,2020-02-23,0,3,0,8,6,0
内蒙古,2020-02-29,0,1,0,8,7,0
内蒙古,2020-03-02,0,0,1,8,7,1
四川,2020-01-28,2,0,0,2,0,0
四川,2020-01-29,2,0,0,4,0,0
四川,2020-01-30,1,0,0,5,0,0
四川,2020-01-31,3,0,0,8,0,0
四川,2020-02-02,4,0,0,12,0,0
四川,2020-02-04,3,0,0,15,0,0
四川,2020-02-05,4,0,0,19,0,0
四川,2020-02-06,1,0,0,20,0,0
四川,2020-02-07,1,1,0,21,1,0
四川,2020-02-09,1,0,0,22,1,0
四川,2020-02-13,2,0,0,24,1,0
四川,2020-02-16,0,2,0,24,3,0
四川,2020-02-20,0,7,0,24,10,0
四川,2020-02-26,0,1,0,24,11,0
四川,2020-02-28,0,1,0,24,12,0
四川,2020-03-02,0,4,0,24,16,0
四川,2020-03-03,0,2,0,24,18,0
四川,2020-03-07,0,1,0,24,19,0
四川,2020-03-08,0,1,0,24,20,0
四川,2020-03-10,0,1,0,24,21,0
四川,2020-03-14,0,3,0,24,24,0
海南,2020-01-28,1,0,0,1,0,0
海南,2020-02-04,1,0,0,2,0,0
海南,2020-02-05,1,0,0,3,0,0
海南,2020-02-12,0,1,0,3,1,0
海南,2020-02-15,0,1,0,3,2,0
海南,2020-03-05,0,0,1,3,2,1
四川,2020-01-28,1,0,0,1,0,0
四川,2020-01-29,1,0,0,2,0,0
四川,2020-02-01,3,0,0,5,0,0
四川,2020-02-03,1,0,0,6,0,0
四川,2020-02-09,0,1,0,6,1,0
四川,2020-02-14,0,1,0,6,2,0
四川,2020-02-16,0,1,0,6,3,0
四川,2020-02-18,0,1,0,6,4,0
四川,2020-02-21,0,1,0,6,5,0
四川,2020-02-23,0,1,0,6,6,0
广东,2020-01-28,1,0,0,1,0,0
广东,2020-02-06,1,0,0,2,0,0
广东,2020-02-07,1,0,0,3,0,0
广东,2020-02-16,1,0,0,4,0,0
广东,2020-02-26,0,2,0,4,2,0
广东,2020-04-09,1,0,0,5,2,0
内蒙古,2020-01-28,2,0,0,2,0,0
内蒙古,2020-02-02,2,0,0,4,0,0
内蒙古,2020-02-04,1,0,0,5,0,0
内蒙古,2020-02-06,2,0,0,7,0,0
内蒙古,2020-02-19,0,1,0,7,1,0
内蒙古,2020-02-20,0,1,0,7,2,0
内蒙古,2020-02-28,0,2,0,7,4,0
内蒙古,2020-03-04,0,1,0,7,5,0
内蒙古,2020-03-05,0,1,0,7,6,0
内蒙古,2020-03-16,0,1,0,7,7,0
黑龙江,2020-01-28,1,0,0,1,0,0
黑龙江,2020-01-30,1,0,0,2,0,0
黑龙江,2020-01-31,2,0,0,4,0,0
黑龙江,2020-02-02,2,0,0,6,0,0
黑龙江,2020-02-03,3,0,0,9,0,0
黑龙江,2020-02-04,3,0,0,12,0,0
黑龙江,2020-02-05,9,0,0,21,0,0
黑龙江,2020-02-06,8,0,0,29,0,0
黑龙江,2020-02-07,2,0,0,31,0,0
黑龙江,2020-02-08,3,0,0,34,0,0
黑龙江,2020-02-09,0,1,0,34,1,0
黑龙江,2020-02-10,4,0,0,38,1,0
黑龙江,2020-02-11,5,0,0,43,1,0
黑龙江,2020-02-12,1,0,0,44,1,0
黑龙江,2020-02-14,1,0,0,45,1,0
黑龙江,2020-02-15,1,0,0,46,1,0
黑龙江,2020-02-16,0,1,0,46,2,0
黑龙江,2020-02-18,0,1,0,46,3,0
黑龙江,2020-02-21,0,2,0,46,5,0
黑龙江,2020-02-22,0,9,0,46,14,0
黑龙江,2020-02-23,0,4,0,46,18,0
黑龙江,2020-02-24,0,2,0,46,20,0
黑龙江,2020-02-25,0,2,0,46,22,0
黑龙江,2020-02-26,0,5,0,46,27,0
黑龙江,2020-02-27,0,2,0,46,29,0
黑龙江,2020-02-28,0,1,0,46,30,0
黑龙江,2020-02-29,0,1,0,46,31,0
黑龙江,2020-03-01,0,1,0,46,32,0
黑龙江,2020-03-02,0,3,0,46,35,0
黑龙江,2020-03-03,0,4,0,46,39,0
黑龙江,2020-03-04,0,1,0,46,40,0
黑龙江,2020-03-06,0,1,0,46,41,0
黑龙江,2020-03-09,0,2,0,46,43,0
黑龙江,2020-03-11,0,1,0,46,44,0
黑龙江,2020-03-12,0,1,0,46,45,0
黑龙江,2020-03-14,0,1,0,46,46,0
辽宁,2020-01-28,4,0,0,4,0,0
辽宁,2020-01-31,3,0,0,7,0,0
辽宁,2020-02-06,0,1,0,7,1,0
辽宁,2020-02-07,1,0,0,8,1,0
辽宁,2020-02-08,2,0,0,10,1,0
辽宁,2020-02-09,1,0,0,11,1,0
辽宁,2020-02-11,1,0,0,12,1,0
辽宁,2020-02-14,0,5,0,12,6,0
辽宁,2020-02-15,0,1,0,12,7,0
辽宁,2020-02-20,0,1,0,12,8,0
辽宁,2020-02-22,0,1,0,12,9,0
辽宁,2020-02-25,0,2,0,12,11,0
辽宁,2020-03-03,0,1,0,12,12,0
福建,2020-01-28,1,0,0,1,0,0
福建,2020-02-03,1,0,0,2,0,0
福建,2020-02-06,2,0,0,4,0,0
福建,2020-02-07,1,0,0,5,0,0
福建,2020-02-08,1,0,0,6,0,0
福建,2020-02-10,0,1,0,6,1,0
福建,2020-02-20,0,1,0,6,2,0
福建,2020-02-21,0,1,0,6,3,0
福建,2020-02-22,0,1,0,6,4,0
福建,2020-02-24,0,1,0,6,5,0
福建,2020-02-26,0,1,0,6,6,0
广东,2020-01-28,2,0,0,2,0,0
广东,2020-01-29,1,0,0,3,0,0
广东,2020-02-02,1,0,0,4,0,0
广东,2020-02-03,1,0,0,5,0,0
广东,2020-02-04,1,0,0,6,0,0
广东,2020-02-07,0,1,0,6,1,0
广东,2020-02-08,3,0,0,9,1,0
广东,2020-02-09,1,0,0,10,1,0
广东,2020-02-10,1,0,0,11,1,0
广东,2020-02-11,2,0,0,13,1,0
广东,2020-02-12,0,1,0,13,2,0
广东,2020-02-14,0,1,0,13,3,0
广东,2020-02-16,1,0,0,14,3,0
广东,2020-02-18,0,3,0,14,6,0
广东,2020-02-28,0,1,0,14,7,0
广东,2020-03-01,0,3,0,14,10,0
广东,2020-03-04,0,1,0,14,11,0
广东,2020-03-06,0,3,0,14,14,0
北京,2020-01-28,1,0,0,1,0,0
北京,2020-02-02,2,0,0,3,0,0
北京,2020-06-15,2,0,0,5,0,0
甘肃,2020-01-28,1,0,0,1,0,0
甘肃,2020-02-07,1,0,0,2,0,0
甘肃,2020-02-08,2,0,0,4,0,0
甘肃,2020-02-09,3,0,0,7,0,0
甘肃,2020-02-10,1,0,0,8,0,0
甘肃,2020-02-12,0,1,0,8,1,0
甘肃,2020-02-13,1,0,0,9,1,0
甘肃,2020-02-17,0,2,0,9,3,0
甘肃,2020-02-19,0,1,0,9,4,0
甘肃,2020-02-20,0,2,0,9,6,0
甘肃,2020-03-01,0,2,0,9,8,0
甘肃,2020-03-04,0,1,0,9,9,0
河南,2020-01-28,1,0,0,1,0,0
河南,2020-01-30,2,0,0,3,0,0
河南,2020-02-03,1,0,0,4,0,0
河南,2020-02-05,1,0,0,5,0,0
河南,2020-02-07,2,0,0,7,0,0
河南,2020-02-08,2,0,0,9,0,0
河南,2020-02-09,1,0,0,10,0,0
河南,2020-02-10,1,1,0,11,1,0
河南,2020-02-11,2,0,0,13,1,0
河南,2020-02-14,4,0,0,17,1,0
河南,2020-02-15,0,1,0,17,2,0
河南,2020-02-18,0,3,0,17,5,0
云南,2020-01-28,1,0,0,1,0,0
云南,2020-01-29,2,0,0,3,0,0
云南,2020-01-30,1,0,0,4,0,0
云南,2020-02-15,0,1,0,4,1,0
云南,2020-02-18,0,2,0,4,3,0
云南,2020-02-21,0,1,0,4,4,0
海南,2020-01-28,1,0,0,1,0,0
海南,2020-02-08,0,1,0,1,1,0
吉林,2020-01-28,1,0,0,1,0,0
吉林,2020-02-06,1,0,0,2,0,0
吉林,2020-02-08,2,0,0,4,0,0
吉林,2020-02-13,0,1,0,4,1,0
吉林,2020-02-17,0,1,0,4,2,0
吉林,2020-02-19,1,0,0,5,2,0
吉林,2020-02-23,2,1,0,7,3,0
吉林,2020-02-28,0,1,0,7,4,0
吉林,2020-03-06,0,2,0,7,6,0
吉林,2020-03-15,0,1,0,7,7,0
重庆,2020-01-28,1,0,0,1,0,0
重庆,2020-01-29,1,0,0,2,0,0
重庆,2020-01-30,3,0,0,5,0,0
重庆,2020-01-31,2,0,0,7,0,0
重庆,2020-02-01,2,0,0,9,0,0
重庆,2020-02-03,4,0,0,13,0,0
重庆,2020-02-04,3,0,0,16,0,0
重庆,2020-02-05,1,0,0,17,0,0
重庆,2020-02-06,2,0,0,19,0,0
重庆,2020-02-08,1,1,0,20,1,0
